cs	popsize	wij	s	f	inithom	inithet	p	naa	ntrial	q	err
1	1000	(1.000000,0.900000,1.000000)	0.100000	0.000000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
2	1000	(1.000000,0.900000,1.000000)	0.100000	0.000000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
3	1000	(1.000000,0.900000,1.000000)	0.100000	0.000000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
5	1000	(1.000000,0.900000,1.000000)	0.100000	0.000000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
8	1000	(1.000000,0.900000,1.000000)	0.100000	0.000000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
13	1000	(1.000000,0.900000,1.000000)	0.100000	0.000000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
21	1000	(1.000000,0.900000,1.000000)	0.100000	0.000000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
34	1000	(1.000000,0.900000,1.000000)	0.100000	0.000000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
55	1000	(1.000000,0.900000,1.000000)	0.100000	0.000000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
89	1000	(1.000000,0.900000,1.000000)	0.100000	0.000000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
144	1000	(1.000000,0.900000,1.000000)	0.100000	0.000000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
233	1000	(1.000000,0.900000,1.000000)	0.100000	0.000000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
377	1000	(1.000000,0.900000,1.000000)	0.100000	0.000000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
610	1000	(1.000000,0.900000,1.000000)	0.100000	0.000000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
987	1000	(1.000000,0.900000,1.000000)	0.100000	0.000000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
1597	1000	(1.000000,0.900000,1.000000)	0.100000	0.000000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
2584	1000	(1.000000,0.900000,1.000000)	0.100000	0.000000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
4181	1000	(1.000000,0.900000,1.000000)	0.100000	0.000000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
6765	1000	(1.000000,0.900000,1.000000)	0.100000	0.000000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
1	1000	(1.000000,0.900000,1.000000)	0.100000	0.001000	10	0	0.010000	2111	290000	7.279310e-03	3.093967e-04
2	1000	(1.000000,0.900000,1.000000)	0.100000	0.001000	10	0	0.010000	2065	290000	7.120690e-03	3.060316e-04
3	1000	(1.000000,0.900000,1.000000)	0.100000	0.001000	10	0	0.010000	2092	290000	7.213793e-03	3.080114e-04
5	1000	(1.000000,0.900000,1.000000)	0.100000	0.001000	10	0	0.010000	2237	280000	7.989286e-03	3.297533e-04
8	1000	(1.000000,0.900000,1.000000)	0.100000	0.001000	10	0	0.010000	2487	280000	8.882143e-03	3.475350e-04
13	1000	(1.000000,0.900000,1.000000)	0.100000	0.001000	10	0	0.010000	2539	280000	9.067857e-03	3.511166e-04
21	1000	(1.000000,0.900000,1.000000)	0.100000	0.001000	10	0	0.010000	2631	280000	9.396429e-03	3.573620e-04
34	1000	(1.000000,0.900000,1.000000)	0.100000	0.001000	10	0	0.010000	2634	270000	9.755556e-03	3.707417e-04
55	1000	(1.000000,0.900000,1.000000)	0.100000	0.001000	10	0	0.010000	2640	270000	9.777778e-03	3.711595e-04
89	1000	(1.000000,0.900000,1.000000)	0.100000	0.001000	10	0	0.010000	2817	280000	1.006071e-02	3.696543e-04
144	1000	(1.000000,0.900000,1.000000)	0.100000	0.001000	10	0	0.010000	2787	280000	9.953571e-03	3.677006e-04
233	1000	(1.000000,0.900000,1.000000)	0.100000	0.001000	10	0	0.010000	2744	270000	1.016296e-02	3.783260e-04
377	1000	(1.000000,0.900000,1.000000)	0.100000	0.001000	10	0	0.010000	2734	270000	1.012593e-02	3.776431e-04
610	1000	(1.000000,0.900000,1.000000)	0.100000	0.001000	10	0	0.010000	2630	270000	9.740741e-03	3.704628e-04
987	1000	(1.000000,0.900000,1.000000)	0.100000	0.001000	10	0	0.010000	2661	270000	9.855556e-03	3.726182e-04
1597	1000	(1.000000,0.900000,1.000000)	0.100000	0.001000	10	0	0.010000	2799	270000	1.036667e-02	3.820594e-04
2584	1000	(1.000000,0.900000,1.000000)	0.100000	0.001000	10	0	0.010000	2669	270000	9.885185e-03	3.731723e-04
4181	1000	(1.000000,0.900000,1.000000)	0.100000	0.001000	10	0	0.010000	2703	270000	1.001111e-02	3.755178e-04
6765	1000	(1.000000,0.900000,1.000000)	0.100000	0.001000	10	0	0.010000	2759	270000	1.021852e-02	3.793480e-04
1	1000	(1.000000,0.900000,1.000000)	0.100000	0.001000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
2	1000	(1.000000,0.900000,1.000000)	0.100000	0.001000	0	1	0.000500	1	100230000	9.977053e-09	1.955502e-08
3	1000	(1.000000,0.900000,1.000000)	0.100000	0.001000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
5	1000	(1.000000,0.900000,1.000000)	0.100000	0.001000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
8	1000	(1.000000,0.900000,1.000000)	0.100000	0.001000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
13	1000	(1.000000,0.900000,1.000000)	0.100000	0.001000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
21	1000	(1.000000,0.900000,1.000000)	0.100000	0.001000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
34	1000	(1.000000,0.900000,1.000000)	0.100000	0.001000	0	1	0.000500	12	100230000	1.197246e-07	6.774058e-08
55	1000	(1.000000,0.900000,1.000000)	0.100000	0.001000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
89	1000	(1.000000,0.900000,1.000000)	0.100000	0.001000	0	1	0.000500	2	100230000	1.995411e-08	2.765498e-08
144	1000	(1.000000,0.900000,1.000000)	0.100000	0.001000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
233	1000	(1.000000,0.900000,1.000000)	0.100000	0.001000	0	1	0.000500	3	100230000	2.993116e-08	3.387029e-08
377	1000	(1.000000,0.900000,1.000000)	0.100000	0.001000	0	1	0.000500	2	100230000	1.995411e-08	2.765498e-08
610	1000	(1.000000,0.900000,1.000000)	0.100000	0.001000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
987	1000	(1.000000,0.900000,1.000000)	0.100000	0.001000	0	1	0.000500	9	100230000	8.979348e-08	5.866507e-08
1597	1000	(1.000000,0.900000,1.000000)	0.100000	0.001000	0	1	0.000500	5	100230000	4.988526e-08	4.372636e-08
2584	1000	(1.000000,0.900000,1.000000)	0.100000	0.001000	0	1	0.000500	7	100230000	6.983937e-08	5.173773e-08
4181	1000	(1.000000,0.900000,1.000000)	0.100000	0.001000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
6765	1000	(1.000000,0.900000,1.000000)	0.100000	0.001000	0	1	0.000500	4	100230000	3.990821e-08	3.911005e-08
1	1000	(1.000000,0.900000,1.000000)	0.100000	0.010000	10	0	0.010000	428	1960000	2.183673e-04	2.068590e-05
2	1000	(1.000000,0.900000,1.000000)	0.100000	0.010000	10	0	0.010000	441	2330000	1.892704e-04	1.766356e-05
3	1000	(1.000000,0.900000,1.000000)	0.100000	0.010000	10	0	0.010000	454	1420000	3.197183e-04	2.940534e-05
5	1000	(1.000000,0.900000,1.000000)	0.100000	0.010000	10	0	0.010000	575	730000	7.876712e-04	6.435703e-05
8	1000	(1.000000,0.900000,1.000000)	0.100000	0.010000	10	0	0.010000	784	460000	1.704348e-03	1.192026e-04
13	1000	(1.000000,0.900000,1.000000)	0.100000	0.010000	10	0	0.010000	1143	360000	3.175000e-03	1.837749e-04
21	1000	(1.000000,0.900000,1.000000)	0.100000	0.010000	10	0	0.010000	1464	320000	4.575000e-03	2.338196e-04
34	1000	(1.000000,0.900000,1.000000)	0.100000	0.010000	10	0	0.010000	1899	300000	6.330000e-03	2.838039e-04
55	1000	(1.000000,0.900000,1.000000)	0.100000	0.010000	10	0	0.010000	2174	280000	7.764286e-03	3.251137e-04
89	1000	(1.000000,0.900000,1.000000)	0.100000	0.010000	10	0	0.010000	2444	280000	8.728571e-03	3.445442e-04
144	1000	(1.000000,0.900000,1.000000)	0.100000	0.010000	10	0	0.010000	2620	280000	9.357143e-03	3.566213e-04
233	1000	(1.000000,0.900000,1.000000)	0.100000	0.010000	10	0	0.010000	2616	270000	9.688889e-03	3.694852e-04
377	1000	(1.000000,0.900000,1.000000)	0.100000	0.010000	10	0	0.010000	2642	270000	9.785185e-03	3.712987e-04
610	1000	(1.000000,0.900000,1.000000)	0.100000	0.010000	10	0	0.010000	2802	280000	1.000714e-02	3.686788e-04
987	1000	(1.000000,0.900000,1.000000)	0.100000	0.010000	10	0	0.010000	2731	270000	1.011481e-02	3.774380e-04
1597	1000	(1.000000,0.900000,1.000000)	0.100000	0.010000	10	0	0.010000	2769	270000	1.025556e-02	3.800278e-04
2584	1000	(1.000000,0.900000,1.000000)	0.100000	0.010000	10	0	0.010000	2685	270000	9.944444e-03	3.742779e-04
4181	1000	(1.000000,0.900000,1.000000)	0.100000	0.010000	10	0	0.010000	2767	280000	9.882143e-03	3.663921e-04
6765	1000	(1.000000,0.900000,1.000000)	0.100000	0.010000	10	0	0.010000	2647	270000	9.803704e-03	3.716464e-04
1	1000	(1.000000,0.900000,1.000000)	0.100000	0.010000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
2	1000	(1.000000,0.900000,1.000000)	0.100000	0.010000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
3	1000	(1.000000,0.900000,1.000000)	0.100000	0.010000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
5	1000	(1.000000,0.900000,1.000000)	0.100000	0.010000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
8	1000	(1.000000,0.900000,1.000000)	0.100000	0.010000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
13	1000	(1.000000,0.900000,1.000000)	0.100000	0.010000	0	1	0.000500	4	100230000	3.990821e-08	3.911005e-08
21	1000	(1.000000,0.900000,1.000000)	0.100000	0.010000	0	1	0.000500	21	100230000	2.095181e-07	8.961237e-08
34	1000	(1.000000,0.900000,1.000000)	0.100000	0.010000	0	1	0.000500	8	100230000	7.981642e-08	5.530996e-08
55	1000	(1.000000,0.900000,1.000000)	0.100000	0.010000	0	1	0.000500	17	100230000	1.696099e-07	8.062742e-08
89	1000	(1.000000,0.900000,1.000000)	0.100000	0.010000	0	1	0.000500	2	100230000	1.995411e-08	2.765498e-08
144	1000	(1.000000,0.900000,1.000000)	0.100000	0.010000	0	1	0.000500	16	100230000	1.596328e-07	7.822009e-08
233	1000	(1.000000,0.900000,1.000000)	0.100000	0.010000	0	1	0.000500	15	100230000	1.496558e-07	7.573627e-08
377	1000	(1.000000,0.900000,1.000000)	0.100000	0.010000	0	1	0.000500	23	100230000	2.294722e-07	9.378259e-08
610	1000	(1.000000,0.900000,1.000000)	0.100000	0.010000	0	1	0.000500	31	100230000	3.092886e-07	1.088777e-07
987	1000	(1.000000,0.900000,1.000000)	0.100000	0.010000	0	1	0.000500	13	100230000	1.297017e-07	7.050664e-08
1597	1000	(1.000000,0.900000,1.000000)	0.100000	0.010000	0	1	0.000500	9	100230000	8.979348e-08	5.866507e-08
2584	1000	(1.000000,0.900000,1.000000)	0.100000	0.010000	0	1	0.000500	20	100230000	1.995411e-07	8.745271e-08
4181	1000	(1.000000,0.900000,1.000000)	0.100000	0.010000	0	1	0.000500	35	100230000	3.491968e-07	1.156891e-07
6765	1000	(1.000000,0.900000,1.000000)	0.100000	0.010000	0	1	0.000500	38	100230000	3.791280e-07	1.205452e-07
1	1000	(1.000000,0.900000,1.000000)	0.100000	0.100000	10	0	0.010000	0	100230000	0.000000e+00	0.000000e+00
2	1000	(1.000000,0.900000,1.000000)	0.100000	0.100000	10	0	0.010000	0	100230000	0.000000e+00	0.000000e+00
3	1000	(1.000000,0.900000,1.000000)	0.100000	0.100000	10	0	0.010000	0	100230000	0.000000e+00	0.000000e+00
5	1000	(1.000000,0.900000,1.000000)	0.100000	0.100000	10	0	0.010000	0	100230000	0.000000e+00	0.000000e+00
8	1000	(1.000000,0.900000,1.000000)	0.100000	0.100000	10	0	0.010000	0	100230000	0.000000e+00	0.000000e+00
13	1000	(1.000000,0.900000,1.000000)	0.100000	0.100000	10	0	0.010000	0	100230000	0.000000e+00	0.000000e+00
21	1000	(1.000000,0.900000,1.000000)	0.100000	0.100000	10	0	0.010000	388	78740000	4.927610e-06	4.903153e-07
34	1000	(1.000000,0.900000,1.000000)	0.100000	0.100000	10	0	0.010000	407	3230000	1.260062e-04	1.224118e-05
55	1000	(1.000000,0.900000,1.000000)	0.100000	0.100000	10	0	0.010000	583	710000	8.211268e-04	6.662752e-05
89	1000	(1.000000,0.900000,1.000000)	0.100000	0.100000	10	0	0.010000	957	380000	2.518421e-03	1.593606e-04
144	1000	(1.000000,0.900000,1.000000)	0.100000	0.100000	10	0	0.010000	1602	310000	5.167742e-03	2.524065e-04
233	1000	(1.000000,0.900000,1.000000)	0.100000	0.100000	10	0	0.010000	2113	280000	7.546429e-03	3.205552e-04
377	1000	(1.000000,0.900000,1.000000)	0.100000	0.100000	10	0	0.010000	2426	280000	8.664286e-03	3.432842e-04
610	1000	(1.000000,0.900000,1.000000)	0.100000	0.100000	10	0	0.010000	2629	280000	9.389286e-03	3.572275e-04
987	1000	(1.000000,0.900000,1.000000)	0.100000	0.100000	10	0	0.010000	2633	270000	9.751852e-03	3.706720e-04
1597	1000	(1.000000,0.900000,1.000000)	0.100000	0.100000	10	0	0.010000	2822	280000	1.007857e-02	3.699789e-04
2584	1000	(1.000000,0.900000,1.000000)	0.100000	0.100000	10	0	0.010000	2743	270000	1.015926e-02	3.782578e-04
4181	1000	(1.000000,0.900000,1.000000)	0.100000	0.100000	10	0	0.010000	2722	280000	9.721429e-03	3.634300e-04
6765	1000	(1.000000,0.900000,1.000000)	0.100000	0.100000	10	0	0.010000	2752	270000	1.019259e-02	3.788714e-04
1	1000	(1.000000,0.900000,1.000000)	0.100000	0.100000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
2	1000	(1.000000,0.900000,1.000000)	0.100000	0.100000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
3	1000	(1.000000,0.900000,1.000000)	0.100000	0.100000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
5	1000	(1.000000,0.900000,1.000000)	0.100000	0.100000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
8	1000	(1.000000,0.900000,1.000000)	0.100000	0.100000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
13	1000	(1.000000,0.900000,1.000000)	0.100000	0.100000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
21	1000	(1.000000,0.900000,1.000000)	0.100000	0.100000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
34	1000	(1.000000,0.900000,1.000000)	0.100000	0.100000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
55	1000	(1.000000,0.900000,1.000000)	0.100000	0.100000	0	1	0.000500	14	100230000	1.396787e-07	7.316819e-08
89	1000	(1.000000,0.900000,1.000000)	0.100000	0.100000	0	1	0.000500	24	100230000	2.394493e-07	9.579965e-08
144	1000	(1.000000,0.900000,1.000000)	0.100000	0.100000	0	1	0.000500	18	100230000	1.795870e-07	8.296493e-08
233	1000	(1.000000,0.900000,1.000000)	0.100000	0.100000	0	1	0.000500	25	100230000	2.494263e-07	9.777511e-08
377	1000	(1.000000,0.900000,1.000000)	0.100000	0.100000	0	1	0.000500	54	100230000	5.387609e-07	1.436994e-07
610	1000	(1.000000,0.900000,1.000000)	0.100000	0.100000	0	1	0.000500	66	100230000	6.584855e-07	1.588657e-07
987	1000	(1.000000,0.900000,1.000000)	0.100000	0.100000	0	1	0.000500	77	100230000	7.682331e-07	1.715946e-07
1597	1000	(1.000000,0.900000,1.000000)	0.100000	0.100000	0	1	0.000500	77	100230000	7.682331e-07	1.715946e-07
2584	1000	(1.000000,0.900000,1.000000)	0.100000	0.100000	0	1	0.000500	64	100230000	6.385314e-07	1.564401e-07
4181	1000	(1.000000,0.900000,1.000000)	0.100000	0.100000	0	1	0.000500	59	100230000	5.886461e-07	1.502049e-07
6765	1000	(1.000000,0.900000,1.000000)	0.100000	0.100000	0	1	0.000500	113	100230000	1.127407e-06	2.078726e-07
1	1000	(1.000000,0.900000,1.000000)	0.100000	0.500000	10	0	0.010000	0	100230000	0.000000e+00	0.000000e+00
2	1000	(1.000000,0.900000,1.000000)	0.100000	0.500000	10	0	0.010000	0	100230000	0.000000e+00	0.000000e+00
3	1000	(1.000000,0.900000,1.000000)	0.100000	0.500000	10	0	0.010000	0	100230000	0.000000e+00	0.000000e+00
5	1000	(1.000000,0.900000,1.000000)	0.100000	0.500000	10	0	0.010000	0	100230000	0.000000e+00	0.000000e+00
8	1000	(1.000000,0.900000,1.000000)	0.100000	0.500000	10	0	0.010000	0	100230000	0.000000e+00	0.000000e+00
13	1000	(1.000000,0.900000,1.000000)	0.100000	0.500000	10	0	0.010000	0	100230000	0.000000e+00	0.000000e+00
21	1000	(1.000000,0.900000,1.000000)	0.100000	0.500000	10	0	0.010000	0	100230000	0.000000e+00	0.000000e+00
34	1000	(1.000000,0.900000,1.000000)	0.100000	0.500000	10	0	0.010000	0	100230000	0.000000e+00	0.000000e+00
55	1000	(1.000000,0.900000,1.000000)	0.100000	0.500000	10	0	0.010000	0	100230000	0.000000e+00	0.000000e+00
89	1000	(1.000000,0.900000,1.000000)	0.100000	0.500000	10	0	0.010000	391	17370000	2.251007e-05	2.231206e-06
144	1000	(1.000000,0.900000,1.000000)	0.100000	0.500000	10	0	0.010000	545	970000	5.618557e-04	4.715856e-05
233	1000	(1.000000,0.900000,1.000000)	0.100000	0.500000	10	0	0.010000	1097	350000	3.134286e-03	1.851866e-04
377	1000	(1.000000,0.900000,1.000000)	0.100000	0.500000	10	0	0.010000	1907	300000	6.356667e-03	2.843973e-04
610	1000	(1.000000,0.900000,1.000000)	0.100000	0.500000	10	0	0.010000	2347	290000	8.093103e-03	3.260995e-04
987	1000	(1.000000,0.900000,1.000000)	0.100000	0.500000	10	0	0.010000	2519	270000	9.329630e-03	3.626361e-04
1597	1000	(1.000000,0.900000,1.000000)	0.100000	0.500000	10	0	0.010000	2688	270000	9.955556e-03	3.744849e-04
2584	1000	(1.000000,0.900000,1.000000)	0.100000	0.500000	10	0	0.010000	2694	270000	9.977778e-03	3.748984e-04
4181	1000	(1.000000,0.900000,1.000000)	0.100000	0.500000	10	0	0.010000	2706	270000	1.002222e-02	3.757240e-04
6765	1000	(1.000000,0.900000,1.000000)	0.100000	0.500000	10	0	0.010000	2758	270000	1.021481e-02	3.792800e-04
1	1000	(1.000000,0.900000,1.000000)	0.100000	0.500000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
2	1000	(1.000000,0.900000,1.000000)	0.100000	0.500000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
3	1000	(1.000000,0.900000,1.000000)	0.100000	0.500000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
5	1000	(1.000000,0.900000,1.000000)	0.100000	0.500000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
8	1000	(1.000000,0.900000,1.000000)	0.100000	0.500000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
13	1000	(1.000000,0.900000,1.000000)	0.100000	0.500000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
21	1000	(1.000000,0.900000,1.000000)	0.100000	0.500000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
34	1000	(1.000000,0.900000,1.000000)	0.100000	0.500000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
55	1000	(1.000000,0.900000,1.000000)	0.100000	0.500000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
89	1000	(1.000000,0.900000,1.000000)	0.100000	0.500000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
144	1000	(1.000000,0.900000,1.000000)	0.100000	0.500000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
233	1000	(1.000000,0.900000,1.000000)	0.100000	0.500000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
377	1000	(1.000000,0.900000,1.000000)	0.100000	0.500000	0	1	0.000500	17	100230000	1.696099e-07	8.062742e-08
610	1000	(1.000000,0.900000,1.000000)	0.100000	0.500000	0	1	0.000500	33	100230000	3.292427e-07	1.123350e-07
987	1000	(1.000000,0.900000,1.000000)	0.100000	0.500000	0	1	0.000500	17	100230000	1.696099e-07	8.062742e-08
1597	1000	(1.000000,0.900000,1.000000)	0.100000	0.500000	0	1	0.000500	39	100230000	3.891051e-07	1.221211e-07
2584	1000	(1.000000,0.900000,1.000000)	0.100000	0.500000	0	1	0.000500	44	100230000	4.389903e-07	1.297133e-07
4181	1000	(1.000000,0.900000,1.000000)	0.100000	0.500000	0	1	0.000500	52	100230000	5.188067e-07	1.410132e-07
6765	1000	(1.000000,0.900000,1.000000)	0.100000	0.500000	0	1	0.000500	83	100230000	8.280954e-07	1.781547e-07
1	1000	(1.000000,0.900000,1.000000)	0.100000	1.000000	10	0	0.010000	0	100230000	0.000000e+00	0.000000e+00
2	1000	(1.000000,0.900000,1.000000)	0.100000	1.000000	10	0	0.010000	0	100230000	0.000000e+00	0.000000e+00
3	1000	(1.000000,0.900000,1.000000)	0.100000	1.000000	10	0	0.010000	0	100230000	0.000000e+00	0.000000e+00
5	1000	(1.000000,0.900000,1.000000)	0.100000	1.000000	10	0	0.010000	0	100230000	0.000000e+00	0.000000e+00
8	1000	(1.000000,0.900000,1.000000)	0.100000	1.000000	10	0	0.010000	0	100230000	0.000000e+00	0.000000e+00
13	1000	(1.000000,0.900000,1.000000)	0.100000	1.000000	10	0	0.010000	0	100230000	0.000000e+00	0.000000e+00
21	1000	(1.000000,0.900000,1.000000)	0.100000	1.000000	10	0	0.010000	0	100230000	0.000000e+00	0.000000e+00
34	1000	(1.000000,0.900000,1.000000)	0.100000	1.000000	10	0	0.010000	0	100230000	0.000000e+00	0.000000e+00
55	1000	(1.000000,0.900000,1.000000)	0.100000	1.000000	10	0	0.010000	0	100230000	0.000000e+00	0.000000e+00
89	1000	(1.000000,0.900000,1.000000)	0.100000	1.000000	10	0	0.010000	3	100230000	2.993116e-08	3.387029e-08
144	1000	(1.000000,0.900000,1.000000)	0.100000	1.000000	10	0	0.010000	399	5820000	6.855670e-05	6.726740e-06
233	1000	(1.000000,0.900000,1.000000)	0.100000	1.000000	10	0	0.010000	656	560000	1.171429e-03	8.959122e-05
377	1000	(1.000000,0.900000,1.000000)	0.100000	1.000000	10	0	0.010000	1532	320000	4.787500e-03	2.391627e-04
610	1000	(1.000000,0.900000,1.000000)	0.100000	1.000000	10	0	0.010000	2170	290000	7.482759e-03	3.136584e-04
987	1000	(1.000000,0.900000,1.000000)	0.100000	1.000000	10	0	0.010000	2393	270000	8.862963e-03	3.535334e-04
1597	1000	(1.000000,0.900000,1.000000)	0.100000	1.000000	10	0	0.010000	2668	280000	9.528571e-03	3.598421e-04
2584	1000	(1.000000,0.900000,1.000000)	0.100000	1.000000	10	0	0.010000	2693	280000	9.617857e-03	3.615078e-04
4181	1000	(1.000000,0.900000,1.000000)	0.100000	1.000000	10	0	0.010000	2665	270000	9.870370e-03	3.728953e-04
6765	1000	(1.000000,0.900000,1.000000)	0.100000	1.000000	10	0	0.010000	2738	270000	1.014074e-02	3.779164e-04
1	1000	(1.000000,0.900000,1.000000)	0.100000	1.000000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
2	1000	(1.000000,0.900000,1.000000)	0.100000	1.000000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
3	1000	(1.000000,0.900000,1.000000)	0.100000	1.000000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
5	1000	(1.000000,0.900000,1.000000)	0.100000	1.000000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
8	1000	(1.000000,0.900000,1.000000)	0.100000	1.000000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
13	1000	(1.000000,0.900000,1.000000)	0.100000	1.000000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
21	1000	(1.000000,0.900000,1.000000)	0.100000	1.000000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
34	1000	(1.000000,0.900000,1.000000)	0.100000	1.000000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
55	1000	(1.000000,0.900000,1.000000)	0.100000	1.000000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
89	1000	(1.000000,0.900000,1.000000)	0.100000	1.000000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
144	1000	(1.000000,0.900000,1.000000)	0.100000	1.000000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
233	1000	(1.000000,0.900000,1.000000)	0.100000	1.000000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
377	1000	(1.000000,0.900000,1.000000)	0.100000	1.000000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
610	1000	(1.000000,0.900000,1.000000)	0.100000	1.000000	0	1	0.000500	7	100230000	6.983937e-08	5.173773e-08
987	1000	(1.000000,0.900000,1.000000)	0.100000	1.000000	0	1	0.000500	13	100230000	1.297017e-07	7.050664e-08
1597	1000	(1.000000,0.900000,1.000000)	0.100000	1.000000	0	1	0.000500	16	100230000	1.596328e-07	7.822009e-08
2584	1000	(1.000000,0.900000,1.000000)	0.100000	1.000000	0	1	0.000500	48	100230000	4.788985e-07	1.354811e-07
4181	1000	(1.000000,0.900000,1.000000)	0.100000	1.000000	0	1	0.000500	32	100230000	3.192657e-07	1.106199e-07
6765	1000	(1.000000,0.900000,1.000000)	0.100000	1.000000	0	1	0.000500	51	100230000	5.088297e-07	1.396508e-07
1	1000	(1.000000,0.500000,1.000000)	0.500000	0.000000	10	0	0.010000	2723	270000	1.008519e-02	3.768904e-04
2	1000	(1.000000,0.500000,1.000000)	0.500000	0.000000	10	0	0.010000	2643	270000	9.788889e-03	3.713683e-04
3	1000	(1.000000,0.500000,1.000000)	0.500000	0.000000	10	0	0.010000	2710	270000	1.003704e-02	3.759988e-04
5	1000	(1.000000,0.500000,1.000000)	0.500000	0.000000	10	0	0.010000	2724	270000	1.008889e-02	3.769589e-04
8	1000	(1.000000,0.500000,1.000000)	0.500000	0.000000	10	0	0.010000	2782	280000	9.935714e-03	3.673739e-04
13	1000	(1.000000,0.500000,1.000000)	0.500000	0.000000	10	0	0.010000	2774	270000	1.027407e-02	3.803672e-04
21	1000	(1.000000,0.500000,1.000000)	0.500000	0.000000	10	0	0.010000	2766	280000	9.878571e-03	3.663265e-04
34	1000	(1.000000,0.500000,1.000000)	0.500000	0.000000	10	0	0.010000	2677	270000	9.914815e-03	3.737255e-04
55	1000	(1.000000,0.500000,1.000000)	0.500000	0.000000	10	0	0.010000	2722	270000	1.008148e-02	3.768219e-04
89	1000	(1.000000,0.500000,1.000000)	0.500000	0.000000	10	0	0.010000	2758	270000	1.021481e-02	3.792800e-04
144	1000	(1.000000,0.500000,1.000000)	0.500000	0.000000	10	0	0.010000	2706	280000	9.664286e-03	3.623708e-04
233	1000	(1.000000,0.500000,1.000000)	0.500000	0.000000	10	0	0.010000	2744	270000	1.016296e-02	3.783260e-04
